system:index,Aspect_deg,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,lat,lon,.geo
6101_0,41.390923,1106.9858,2,-0.0891332,0.2069375,71,-0.2092817,0.16077389,0.042404544,0.2624729,11.722967,0.15250489,0.3783243,0.009280659,0.23334122,0.09258714,0.30532515,0.021226,0.31148407,0.25168625,34.326341093632784,-117.43792220173745,"{""type"":""MultiPoint"",""coordinates"":[]}"
6102_0,127.906456,947.02844,2,-0.08356011,0.23718125,71,-0.24866903,0.13619275,0.21456645,0.46114564,30.906542,0.27034596,0.44913098,0.118328966,0.30159387,0.19464101,0.38484615,0.2732494,0.4517086,0.4632355,34.25922528655468,-117.47452999981631,"{""type"":""MultiPoint"",""coordinates"":[]}"
6103_0,219.12965,1248.4962,3,-0.2849411,0.16559687,21,-0.3450259,0.13443479,-0.052966878,0.22309195,8.486404,0.06657873,0.2866914,-0.18812026,0.16592029,-0.05746753,0.22643521,-0.07251085,0.23130709,0.29205903,34.36499523134022,-117.52616115076799,"{""type"":""MultiPoint"",""coordinates"":[]}"
6104_0,276.76202,1036.3755,3,-0.21579528,0.12054132,71,-0.2930924,0.13712025,0.27151573,0.49054047,11.136651,0.45614645,0.57715017,0.007230161,0.24252032,0.22455826,0.40555704,0.33337906,0.5306163,0.56460816,34.275562637921375,-117.48187939683847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6105_0,47.82911,1084.6251,2,-0.22972812,0.15984361,71,-0.30566797,0.14972967,0.10791713,0.37369215,4.583592,0.22628511,0.4578965,-0.05039244,0.24288633,0.07782346,0.33234563,0.08952846,0.36525613,0.4135851,34.309880412596655,-117.50935886116423,"{""type"":""MultiPoint"",""coordinates"":[]}"
6106_0,248.79765,1799.7861,1,-0.012593407,0.22505213,71,-0.029964473,0.21156922,0.019602435,0.22501658,16.914968,0.050482403,0.24089926,0.03290925,0.24080068,0.024377683,0.2216545,0.004337075,0.21976419,0.04956691,34.36788963562299,-117.58909156020016,"{""type"":""MultiPoint"",""coordinates"":[]}"
6107_0,91.80199,1176.41,1,0.22020291,0.55066496,71,-0.2139353,0.24434808,-0.056835804,0.25795949,3.4630563,0.05653814,0.2696699,0.07180752,0.33327466,-0.047458123,0.20546421,-0.07785649,0.24467136,0.1570995,34.33267714016734,-117.41075224627573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6108_0,214.50206,1332.0404,2,-0.24173181,0.15325506,71,-0.36293545,0.144881,-0.037974052,0.25868586,11.395432,0.0461818,0.25729534,-0.14744031,0.14751422,-0.053932443,0.21215034,-0.08121492,0.22523437,0.3249614,34.365043010065854,-117.50986218362745,"{""type"":""MultiPoint"",""coordinates"":[]}"
6109_0,288.2016,1022.2251,2,-0.01377328,0.24671239,71,-0.16969344,0.10008983,-0.039288137,0.15539761,27.102365,0.0018018518,0.16083889,-0.043519802,0.1400929,-0.014096693,0.16526884,-0.065536276,0.14758497,0.13040529,34.31425951424857,-117.45125879933904,"{""type"":""MultiPoint"",""coordinates"":[]}"
6110_0,18.740427,1175.3538,1,-0.013801229,0.33709815,71,-0.04319248,0.26813725,0.011737285,0.26310736,29.217945,0.16688983,0.3774011,0.09801773,0.30987072,0.055838607,0.27369058,0.025727985,0.28554678,0.054929767,34.3391542402228,-117.49075161840705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6111_0,115.59138,960.3861,3,-0.039150145,0.16906415,71,-0.17681801,0.1545052,0.2109701,0.3853778,25.864655,0.26110166,0.40260014,0.056108095,0.22252752,0.14802946,0.30304438,0.20276137,0.36555505,0.38778812,34.28667068951357,-117.479668311449,"{""type"":""MultiPoint"",""coordinates"":[]}"
6112_0,154.18489,1369.4177,3,-0.21749926,0.14115997,71,-0.3055215,0.15962145,0.112895146,0.36569706,33.90902,0.4805883,0.603032,-0.0271309,0.24393785,0.17146212,0.38185874,0.3486962,0.51789236,0.41841662,34.2709791069804,-117.50706603168068,"{""type"":""MultiPoint"",""coordinates"":[]}"
6113_0,110.168625,1363.9683,1,-0.12133079,0.19406728,71,-0.20750436,0.16581069,-0.07331684,0.2092214,18.52722,0.08281436,0.28853866,-0.05888466,0.21676947,0.0015861648,0.23265809,-0.094166405,0.2122168,0.13418752,34.388134846351214,-117.5356285787388,"{""type"":""MultiPoint"",""coordinates"":[]}"
6114_0,198.68066,1343.8003,1,-0.07833828,0.1739475,52,-0.0470887,0.1948198,-0.007546482,0.20217752,31.198948,0.029002115,0.22267747,-0.008998948,0.19563583,0.005046036,0.19779764,-0.028788771,0.19771537,0.03954222,34.369510704467885,-117.52031574419995,"{""type"":""MultiPoint"",""coordinates"":[]}"
6115_0,113.42943,962.2556,2,0.14910787,0.41716722,71,-0.16203015,0.12184431,0.15759292,0.2844758,3.7708735,0.15609275,0.31822136,0.06562469,0.21542549,0.088338606,0.2447366,0.115792446,0.28570163,0.31962308,34.28347211036485,-117.4871736494739,"{""type"":""MultiPoint"",""coordinates"":[]}"
6116_0,137.10072,1179.2446,1,-0.003092317,0.32256618,71,-0.31937748,0.13009165,-0.057235893,0.19727157,3.7752383,0.065631986,0.26704675,-0.010109497,0.23062359,-0.019351557,0.19575657,-0.040826328,0.23880234,0.2621416,34.3377280174451,-117.408430256385,"{""type"":""MultiPoint"",""coordinates"":[]}"
6117_0,114.27199,1236.6711,2,-0.16659907,0.17346373,71,-0.32114682,0.15693487,-0.019237546,0.26919955,15.410399,0.18564983,0.36428782,-0.06544065,0.19348024,0.028755846,0.23266965,0.024689753,0.2934401,0.30190927,34.350994850481314,-117.49271028906412,"{""type"":""MultiPoint"",""coordinates"":[]}"
6118_0,195.8143,1126.595,2,0.0015004327,0.26799446,71,-0.24206284,0.15352766,0.13846463,0.3356605,7.6744757,0.20549895,0.39518154,0.06969078,0.24204944,0.08040617,0.28168347,0.054370545,0.32323107,0.38052747,34.30605302185169,-117.50867878035534,"{""type"":""MultiPoint"",""coordinates"":[]}"
6119_0,174.62784,1323.5571,3,-0.2676834,0.15316142,71,-0.3911213,0.15152055,-0.020288339,0.2892386,7.9927135,0.072271496,0.31054062,-0.15335763,0.16049552,-0.035924196,0.2479061,-0.04879922,0.2676389,0.37083295,34.36480499926157,-117.51058930423956,"{""type"":""MultiPoint"",""coordinates"":[]}"
6120_0,332.16907,1165.2126,3,0.019254904,0.06855718,71,-0.19469167,0.15546653,0.1400963,0.35593784,19.897442,0.2958403,0.41758978,-0.021613238,0.18149735,0.12970506,0.28638422,0.1741261,0.35618573,0.334788,34.321745293345025,-117.52577156030623,"{""type"":""MultiPoint"",""coordinates"":[]}"
6121_0,311.89957,1853.575,3,-0.068216294,0.211919,71,-0.09081607,0.19712438,0.03351987,0.265304,27.756773,0.076947674,0.31701946,-0.050523557,0.2227295,0.022390442,0.2708616,0.068508305,0.28708395,0.124335945,34.344599754651554,-117.59873240860696,"{""type"":""MultiPoint"",""coordinates"":[]}"
6122_0,289.41705,1224.5347,2,-0.15951805,0.14818421,71,-0.22589435,0.14191435,-0.026332097,0.2713349,23.257097,0.20637523,0.37977746,-0.07477594,0.1198913,0.08348642,0.2601016,0.04574737,0.26428792,0.19956225,34.354184194123086,-117.53126539328656,"{""type"":""MultiPoint"",""coordinates"":[]}"
6123_0,108.79769,1353.7965,2,-0.18208656,0.21042612,21,-0.12085596,0.2026014,-0.040664904,0.25539902,3.6443422,0.060803186,0.317608,-0.07116608,0.23698607,-0.031366315,0.2551619,0.004575526,0.28362533,0.08019105,34.3614462060097,-117.56132883772642,"{""type"":""MultiPoint"",""coordinates"":[]}"
6124_0,3.3230355,1043.8811,2,-0.16159408,0.26493934,71,-0.3234962,0.16447178,0.13020158,0.3448686,23.517345,0.272665,0.4459697,0.07846266,0.28840545,0.117575765,0.3122246,0.10321371,0.3583468,0.45369777,34.31552400189285,-117.47269483842315,"{""type"":""MultiPoint"",""coordinates"":[]}"
6125_0,211.51688,1410.6218,1,0.029654829,0.2850734,71,0.020762507,0.25312686,0.06300638,0.28323397,26.433203,0.19674818,0.36596528,0.15547873,0.34886655,0.034624252,0.26075724,0.04077279,0.26622546,0.042243868,34.32049256826716,-117.55298658607136,"{""type"":""MultiPoint"",""coordinates"":[]}"
6126_0,243.52525,903.0009,2,-0.026970806,0.20512012,22,-0.12075343,0.1276506,0.0060706404,0.18145578,15.190088,0.020227998,0.21059126,0.0083620185,0.17361611,-0.011037259,0.20782095,-0.0265266,0.1703052,0.12682407,34.30106569790105,-117.46068506855752,"{""type"":""MultiPoint"",""coordinates"":[]}"
6127_0,74.344925,1335.892,2,0.03065066,0.32383433,71,-0.23603542,0.15045308,0.025906177,0.28323394,30.814827,0.094241895,0.29582897,-0.02941087,0.21641175,0.02347023,0.24445744,-0.03098926,0.26386246,0.2619416,34.356656032954305,-117.4923004887732,"{""type"":""MultiPoint"",""coordinates"":[]}"
6128_0,127.3176,1603.6342,1,0.026295407,0.16816741,31,0.020797024,0.16692804,0.049228694,0.17632952,29.043213,0.13293473,0.23089235,0.08994324,0.20394015,0.05562233,0.19458258,0.082245626,0.19643512,0.02843167,34.325961520469455,-117.55785430071474,"{""type"":""MultiPoint"",""coordinates"":[]}"
6129_0,318.46887,1344.533,3,-0.30270612,0.15500563,71,-0.3771841,0.15411314,-0.039664794,0.24261212,4.5476513,0.08580433,0.31703144,-0.18091364,0.17436713,-0.015997881,0.24953642,-0.08969471,0.26424167,0.33751932,34.378787637123764,-117.50773864411457,"{""type"":""MultiPoint"",""coordinates"":[]}"
6130_0,62.137817,1001.4128,2,0.049307402,0.36131042,71,-0.319571,0.12118504,0.20488954,0.41767678,8.380703,0.39328068,0.57548404,0.12048972,0.3182169,0.25198558,0.4253685,0.30814892,0.53429675,0.52446055,34.28779035903713,-117.49408593920204,"{""type"":""MultiPoint"",""coordinates"":[]}"
6131_0,37.40079,1314.6339,3,-0.37684146,0.1799281,71,-0.39344028,0.17598948,0.1594272,0.47336045,17.899124,0.40227827,0.5979212,-0.070268765,0.32265404,0.072881944,0.3512009,0.13666327,0.44247714,0.5528675,34.29304666468558,-117.51731598899838,"{""type"":""MultiPoint"",""coordinates"":[]}"
6132_0,52.45775,1787.515,3,-0.012600012,0.21226989,71,-0.039181843,0.22506788,0.20799632,0.36820012,33.391167,0.15429653,0.30189145,-0.023059726,0.20407346,0.048405375,0.24124695,0.10242619,0.2591357,0.24717817,34.34402995835383,-117.57000481076906,"{""type"":""MultiPoint"",""coordinates"":[]}"
6133_0,265.9124,1191.8286,2,0.07951436,0.3992982,71,-0.2590632,0.15438274,0.21477158,0.35352936,34.279217,0.20089652,0.30522376,0.093292214,0.21046367,0.09277615,0.24542408,0.16057219,0.31734976,0.47383478,34.267452054568615,-117.49628500314721,"{""type"":""MultiPoint"",""coordinates"":[]}"
6134_0,2.0712988,1097.3975,2,-0.026023172,0.15025789,71,-0.15041997,0.12995008,0.054263663,0.21005669,28.314423,0.10325752,0.2635736,0.010173835,0.15173168,0.07480151,0.21041535,0.028016623,0.20532587,0.20468363,34.333214545365756,-117.4686058143235,"{""type"":""MultiPoint"",""coordinates"":[]}"
6135_0,17.965044,1411.478,2,-0.21464318,0.28218997,71,-0.23496772,0.2057181,-0.06745457,0.2736948,4.5648694,0.09642748,0.34083122,-0.09577785,0.2923248,-0.06992236,0.237489,-0.11126225,0.2657451,0.16751316,34.365300214064206,-117.50072388042511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6136_0,200.6987,1255.6107,2,-0.2456692,0.17214859,71,-0.34992194,0.12249654,-0.077315,0.21370433,14.123301,0.05493809,0.2790947,-0.15303607,0.17696707,-0.051837943,0.21889523,-0.058430184,0.23931181,0.27260694,34.365675944776896,-117.52628823631952,"{""type"":""MultiPoint"",""coordinates"":[]}"
6137_0,354.06375,1114.8044,3,-0.06473958,0.16419846,71,-0.046894204,0.16763581,0.2831239,0.40523967,27.138113,0.44063526,0.5813609,0.12613738,0.26693246,0.27221343,0.39887553,0.28737488,0.47352776,0.33001813,34.289788255741726,-117.50358496077291,"{""type"":""MultiPoint"",""coordinates"":[]}"
6138_0,154.32071,1157.0002,2,0.066531405,0.34077004,71,-0.046464864,0.22120728,0.033558585,0.24862367,4.5057163,0.1348527,0.30282557,0.07629315,0.25906163,0.042839002,0.24720126,-0.029339114,0.24114591,0.08002345,34.344681774059175,-117.48925066003345,"{""type"":""MultiPoint"",""coordinates"":[]}"
6139_0,296.22238,1742.5886,1,0.13976786,0.3017842,42,0.07974691,0.25393167,0.08361714,0.2660295,31.727798,0.10454175,0.2946792,0.11299697,0.29805005,0.071093485,0.26040205,0.07591237,0.25812525,0.0038702304,34.36864289021154,-117.59067968061497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6140_0,349.1338,1777.832,-9999,0.04385514,0.2559743,71,0.0027803774,0.2024772,0.12500414,0.28070506,3.6850483,0.12925376,0.3107678,0.07699069,0.2744457,0.06528495,0.27629912,0.09782187,0.27634045,0.12222377,34.34602869733704,-117.60022845269201,"{""type"":""MultiPoint"",""coordinates"":[]}"
6141_0,145.03485,917.78906,2,-0.15089843,0.14845903,71,-0.32087606,0.13430922,0.045109358,0.30926254,15.261164,0.19927022,0.37301785,0.011945535,0.20617433,-0.028291348,0.21726161,0.058686767,0.304298,0.36598542,34.29318247908536,-117.46256273170559,"{""type"":""MultiPoint"",""coordinates"":[]}"
6142_0,129.2898,1193.4574,2,-0.0123681985,0.15407985,71,-0.09533855,0.12988469,0.04644695,0.16541076,7.344883,0.06661515,0.15903673,-0.013642829,0.14209871,0.031558078,0.16542013,0.023871383,0.1552017,0.1417855,34.33353374326133,-117.53880645206235,"{""type"":""MultiPoint"",""coordinates"":[]}"
6143_0,305.37274,1339.5256,3,-0.26607385,0.16742535,71,-0.34455097,0.14271256,-0.023162795,0.27194986,6.2867484,0.13026376,0.34667853,-0.13637584,0.21197096,-0.005911378,0.2596602,-0.05404185,0.2728031,0.32138816,34.380786330128245,-117.50257244205886,"{""type"":""MultiPoint"",""coordinates"":[]}"
6144_0,96.95178,1208.0835,2,-0.05312297,0.21396428,71,-0.18461685,0.17786473,0.17361772,0.36852592,15.856132,0.23921978,0.40758032,0.11241769,0.2489054,0.07010983,0.26770142,0.10535752,0.34548715,0.35823458,34.27896798320829,-117.50145615351705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6145_0,22.403221,1969.9565,1,0.17588253,0.28840882,71,0.1505481,0.2759739,0.32490972,0.4090498,23.603025,0.1980064,0.31550607,0.13934997,0.29449254,0.20523213,0.33583108,0.17817676,0.2942408,0.17436162,34.3130984661077,-117.58853361618523,"{""type"":""MultiPoint"",""coordinates"":[]}"
6146_0,46.04699,1773.4791,4,-0.23527876,0.1379625,71,-0.29654285,0.114186,0.16574316,0.33261192,26.818123,0.14925335,0.30679706,-0.1747914,0.15154028,0.022723297,0.24240021,0.08345433,0.2772595,0.462286,34.33575961439524,-117.56613577540648,"{""type"":""MultiPoint"",""coordinates"":[]}"
6147_0,171.27565,1374.7766,2,-0.09351937,0.097956106,90,-0.20223165,0.114991084,-0.027250774,0.17765155,5.331834,0.15780199,0.35191065,-0.056793317,0.13931341,0.0548762,0.2545932,0.012345235,0.26111174,0.17498088,34.34951888309831,-117.55772422331277,"{""type"":""MultiPoint"",""coordinates"":[]}"
6148_0,173.3802,1242.7002,2,-0.07791227,0.080575466,71,-0.09865617,0.083975464,0.11669449,0.21952863,33.09747,0.18025261,0.27753758,0.043453626,0.16053651,0.09342829,0.20250927,0.12216091,0.23473816,0.21535066,34.27075452532279,-117.51550095255051,"{""type"":""MultiPoint"",""coordinates"":[]}"
6149_0,190.3986,1291.5688,2,-0.06784824,0.23823412,71,-0.29711133,0.1055091,-0.0854114,0.20801775,17.744116,0.06209257,0.28025743,-0.08499458,0.16295868,0.0032233924,0.20516454,-0.086666,0.19402485,0.21169995,34.362570070290104,-117.51243729526037,"{""type"":""MultiPoint"",""coordinates"":[]}"
6150_0,340.4528,1579.2554,3,0.13800386,0.46496874,71,0.08650998,0.33709612,0.25034767,0.46999362,28.48652,0.1679855,0.3898013,0.021674506,0.267862,0.05774392,0.3133392,0.11363908,0.3512649,0.1638377,34.35310277986277,-117.57770550262585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6151_0,280.1035,1836.1797,3,-0.040249463,0.20755659,52,-0.06748812,0.2041282,0.34649488,0.47660702,32.81795,0.52710176,0.64572585,0.095851734,0.29085898,0.3364867,0.45851517,0.41444576,0.51100457,0.413983,34.31335385074608,-117.57814667294498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6152_0,328.48077,1280.2324,3,-0.28854093,0.15614645,71,-0.33191416,0.12796433,0.29428023,0.49457926,11.985101,0.35356915,0.49102515,-0.09277686,0.21847993,0.0848997,0.30552524,0.16758794,0.38202536,0.62619436,34.322759616295876,-117.53606793901407,"{""type"":""MultiPoint"",""coordinates"":[]}"
6153_0,175.5589,898.456,2,0.008664712,0.16791756,71,-0.16265534,0.13347681,0.08701351,0.24892777,24.045818,0.11456825,0.2593735,0.023178158,0.15238644,0.09659568,0.23249748,0.07519234,0.23769899,0.24966885,34.280305332822365,-117.46219488057753,"{""type"":""MultiPoint"",""coordinates"":[]}"
6154_0,221.77478,1251.3195,2,-0.12143345,0.15298739,71,-0.2208628,0.1503419,0.03460095,0.21424752,7.335595,0.025286103,0.24799946,-0.052423544,0.15814842,0.061278325,0.2590697,-0.04277199,0.20722625,0.25546375,34.33363702814583,-117.42483233254691,"{""type"":""MultiPoint"",""coordinates"":[]}"
6155_0,355.51416,1278.6174,1,0.03509797,0.29170004,52,-0.013071857,0.2090475,-0.0014873678,0.2157054,10.084416,0.09881636,0.29156646,0.038565,0.24754636,-0.001842727,0.22268845,-0.009067836,0.23682521,0.01158449,34.35936916863114,-117.44946186660599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6156_0,115.346825,1472.178,2,-0.0567075,0.114097185,90,-0.12364246,0.093893036,0.14441764,0.28105104,5.0390234,0.20492531,0.27861708,0.115659304,0.233115,0.16238946,0.25685892,0.19844049,0.2924948,0.2680601,34.32279355854701,-117.56328355971114,"{""type"":""MultiPoint"",""coordinates"":[]}"
6157_0,334.39374,1438.1544,2,-0.10948415,0.20162572,71,-0.21365915,0.1792283,-0.028747609,0.23945883,18.928946,0.12456327,0.35066488,-0.0068306983,0.25520015,-0.011202197,0.24316141,-0.025672333,0.25844672,0.18491153,34.380773421145214,-117.53937683086082,"{""type"":""MultiPoint"",""coordinates"":[]}"
6158_0,173.83232,1025.5605,1,0.011447277,0.30257174,71,-0.31273434,0.14951262,0.011392413,0.26235878,13.746769,0.10532736,0.2801602,0.027798997,0.2312434,0.09624935,0.2784919,-0.03457163,0.25752723,0.32412675,34.31553862939914,-117.45424299551647,"{""type"":""MultiPoint"",""coordinates"":[]}"
6159_0,358.69012,1376.2288,3,-0.25405753,0.12573329,21,-0.38822916,0.121211246,0.029798744,0.36082843,14.603279,0.31109834,0.47560328,-0.11194897,0.25075036,0.034464095,0.30620712,0.10909488,0.37933782,0.4180279,34.34624537556531,-117.5503245319561,"{""type"":""MultiPoint"",""coordinates"":[]}"
6160_0,26.358902,1406.7981,3,-0.14823237,0.161925,71,-0.24899115,0.1359351,0.23674673,0.42465058,18.738419,0.47453633,0.57713443,0.061160352,0.30773675,0.18112788,0.36444023,0.25808966,0.4360843,0.48573786,34.30997886196113,-117.54716785951776,"{""type"":""MultiPoint"",""coordinates"":[]}"
6161_0,108.69949,1101.4694,3,-0.33696264,0.15418114,71,-0.3692558,0.12651874,-0.018004203,0.27480063,2.5044794,0.09756365,0.35755402,-0.18971543,0.15600918,-0.0403906,0.25258502,-0.05474304,0.25658998,0.3512516,34.3349975466027,-117.51894870829429,"{""type"":""MultiPoint"",""coordinates"":[]}"
6162_0,351.76807,1702.6632,2,-0.072590254,0.12583685,21,-0.1199261,0.14513703,0.27488714,0.39042196,18.5818,0.49369875,0.54579127,0.10204849,0.27869475,0.31611067,0.42454845,0.37513718,0.45383516,0.39481324,34.31520315451115,-117.57954431512131,"{""type"":""MultiPoint"",""coordinates"":[]}"
6163_0,193.96492,1239.1873,2,-0.1803332,0.22746618,71,-0.24741568,0.1481018,-0.048061524,0.23671387,4.4653645,0.018696439,0.22467354,-0.15219405,0.16964154,-0.08725131,0.20480828,-0.09960751,0.20334004,0.19935416,34.35594261843349,-117.50934376868156,"{""type"":""MultiPoint"",""coordinates"":[]}"
6164_0,344.19806,1379.5178,3,-0.19972067,0.13771993,71,-0.29737374,0.15071106,0.108009815,0.40591714,20.002405,0.250677,0.4342563,-0.09480004,0.19215086,0.06406324,0.3005017,0.09497866,0.33164337,0.40538356,34.35482379680998,-117.55555629547577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6165_0,117.85161,1337.7096,1,0.0059664994,0.25149256,21,0.036269035,0.2117241,0.14992328,0.28614932,4.4849677,0.22967343,0.36327943,0.16237305,0.29763204,0.11097576,0.2624924,0.11641983,0.27874732,0.11365425,34.315292387899035,-117.54455867359026,"{""type"":""MultiPoint"",""coordinates"":[]}"
6166_0,79.38309,1422.4602,2,-0.33177087,0.13481595,71,-0.32166266,0.09191426,-0.05730013,0.26451102,6.317903,0.14117415,0.34980795,-0.120843366,0.24300787,-0.033147752,0.23413241,-0.0062191747,0.26472345,0.26436254,34.36380678641758,-117.57068064173589,"{""type"":""MultiPoint"",""coordinates"":[]}"
6167_0,227.27959,1053.4816,2,-0.1483198,0.17941673,71,-0.24683674,0.14848508,0.09776135,0.31512257,5.367323,0.110625274,0.3338067,0.026266353,0.25600648,0.07089924,0.28552276,0.051826842,0.32125464,0.34459808,34.332194704357285,-117.49368889050184,"{""type"":""MultiPoint"",""coordinates"":[]}"
6168_0,190.19403,1711.5312,3,-0.17285533,0.13006349,71,-0.204132,0.13441288,0.07642761,0.28433764,35.350853,0.050945647,0.26336452,-0.113357455,0.1597789,-0.033547893,0.21706477,-0.016182916,0.22905406,0.28055963,34.348660627006666,-117.57714252418239,"{""type"":""MultiPoint"",""coordinates"":[]}"
6169_0,283.3323,1155.7502,2,-0.074807525,0.14411598,71,-0.22963089,0.15398471,-0.025755163,0.2269788,17.810575,0.07434244,0.28431886,-0.038341347,0.18806452,0.05718997,0.2596293,-0.03672227,0.23619068,0.20387572,34.338274341421794,-117.43754240769665,"{""type"":""MultiPoint"",""coordinates"":[]}"
6170_0,105.79723,1192.8821,1,0.20764259,0.49908906,71,0.2747801,0.46511802,0.33109355,0.4775625,20.482868,0.55270064,0.659164,0.4120617,0.5454225,0.26684248,0.44832164,0.43239868,0.5777128,0.056313448,34.27739558022309,-117.50405833160686,"{""type"":""MultiPoint"",""coordinates"":[]}"
6171_0,147.7867,1455.6831,3,-0.21346158,0.2110526,71,-0.36096695,0.12526534,-0.034845065,0.239873,13.035928,0.056015886,0.30124158,-0.15332446,0.1641925,0.06832058,0.30725917,-0.04603543,0.24170077,0.3261219,34.3539967439115,-117.5593575604777,"{""type"":""MultiPoint"",""coordinates"":[]}"
6172_0,332.45825,1802.9606,3,-0.115122035,0.17736194,71,-0.21182689,0.17812273,0.038367733,0.26646763,17.244287,0.10148722,0.29576734,-0.093015455,0.22836043,0.0041004196,0.25284457,0.023331285,0.26423618,0.25019464,34.3682814666282,-117.58873997452245,"{""type"":""MultiPoint"",""coordinates"":[]}"
6173_0,199.60553,1274.1238,2,-0.1254825,0.097949214,71,-0.1521833,0.13199046,-0.042272348,0.16392136,31.982529,0.056891117,0.22780187,-0.06330702,0.1498267,-0.011606105,0.17762202,-0.044738475,0.1770169,0.10991094,34.35944536340574,-117.51022398549544,"{""type"":""MultiPoint"",""coordinates"":[]}"
6174_0,352.72726,1016.72217,2,0.25739995,0.52846277,71,-0.23848821,0.18465415,0.15800117,0.29837772,2.7226076,0.19291314,0.36754447,0.13571246,0.31340706,0.114882104,0.27477193,0.102285996,0.302263,0.39648938,34.31514072752412,-117.50037454592203,"{""type"":""MultiPoint"",""coordinates"":[]}"
6175_0,105.35458,1180.611,3,-0.25356248,0.13736278,71,-0.31947914,0.12868747,-0.020250631,0.22838515,2.5957577,0.09323211,0.28902474,-0.10701815,0.1357299,0.012081013,0.22950408,-0.018093474,0.2354392,0.2992285,34.34268323007547,-117.53393814378796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6176_0,181.34088,923.3156,2,-0.14605948,0.11810722,71,-0.24477544,0.13207726,-0.0081237005,0.24641114,6.546299,0.14154147,0.34308502,-0.012981587,0.20197034,-0.019603604,0.21018293,-0.0061861468,0.23775996,0.23665175,34.290078850986625,-117.46009827540523,"{""type"":""MultiPoint"",""coordinates"":[]}"
6177_0,85.52977,1304.92,2,-0.26774248,0.1624795,21,-0.32039258,0.15091309,-0.09602038,0.20390396,5.262535,0.01571356,0.27321038,-0.17566375,0.2092717,-0.0796416,0.21414284,-0.08090655,0.21812953,0.22437222,34.39090154540289,-117.51150818552382,"{""type"":""MultiPoint"",""coordinates"":[]}"
6178_0,74.201744,1377.8663,2,0.10013986,0.320844,71,-0.11233967,0.18520491,0.21022901,0.36566404,32.84777,0.2820777,0.4110362,0.13906255,0.26562968,0.122454956,0.2946639,0.20866786,0.37425822,0.32256868,34.27856391660353,-117.51048079888936,"{""type"":""MultiPoint"",""coordinates"":[]}"
6179_0,97.333115,1440.8807,2,-0.21928352,0.15015137,71,-0.22038214,0.13324788,-0.053603854,0.20740755,4.9928546,0.06211201,0.27119806,-0.10561029,0.17007639,-0.014217831,0.1944736,-0.027899727,0.22438699,0.16677828,34.356589117906026,-117.55213980319601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6180_0,47.202824,989.2597,2,-0.026113926,0.32548392,71,-0.31614807,0.12850158,0.14298786,0.3735045,4.563715,0.18937741,0.43467304,0.0776088,0.26695758,0.064098544,0.30634317,0.14028484,0.4070006,0.45913592,34.28509005202094,-117.49140656663788,"{""type"":""MultiPoint"",""coordinates"":[]}"
6181_0,232.9618,1061.4453,1,0.08802317,0.4206525,52,0.009299695,0.27025017,0.027669637,0.26603225,4.2916145,0.12832467,0.3287474,0.077756196,0.32207474,-0.0137714995,0.23387927,0.010431659,0.230072,0.018369943,34.329849847936465,-117.45045298284002,"{""type"":""MultiPoint"",""coordinates"":[]}"
6182_0,259.49115,1142.3821,2,-0.13533628,0.13725914,71,-0.27875018,0.13851613,-0.04660141,0.1918566,1.4615756,0.039605238,0.20906943,-0.023626752,0.16128597,0.001952583,0.2220501,-0.031835284,0.20115587,0.23214878,34.333677878445954,-117.43444157593296,"{""type"":""MultiPoint"",""coordinates"":[]}"
6183_0,86.736916,1173.4705,2,-0.126719,0.12565534,71,-0.1992388,0.13371389,0.06920063,0.2601607,19.081762,0.11184419,0.2864986,-0.04267958,0.15691301,0.029535685,0.21210113,0.0017025229,0.21896696,0.26843944,34.30891354544469,-117.51383750641341,"{""type"":""MultiPoint"",""coordinates"":[]}"
6184_0,128.69576,1151.0778,2,0.020902956,0.22832689,21,-0.033494245,0.1799297,-0.01961342,0.20095515,3.3853765,0.046843413,0.22548091,-0.011228095,0.2073906,0.004606425,0.22962622,0.0046389373,0.21345292,0.013880823,34.34884907329632,-117.52365136595928,"{""type"":""MultiPoint"",""coordinates"":[]}"
6185_0,191.57155,1260.764,2,-0.08709816,0.21356717,71,-0.18570836,0.15696818,0.0026425954,0.20861368,9.299626,0.07378254,0.25431657,-0.065601006,0.18670581,-0.051494893,0.20363307,-0.057322044,0.19817086,0.18835095,34.34158052484638,-117.41601685148527,"{""type"":""MultiPoint"",""coordinates"":[]}"
