system:index,Aspect_deg,Burned_Since_1996,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,group,lat,lon,.geo
2_3056_0,73.76756,1,1754.1926,-9999,0.27928594,0.43445614,42,0.31104112,0.40661478,0.33902773,0.4431926,16.44568,0.40451783,0.48254344,0.3949301,0.50113785,0.3425739,0.47074434,0.17890082,0.36197102,0.027986607,control,34.29800672664909,-117.58308204057786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3057_0,171.29375,0,810.5326,-9999,0.30743602,0.5901728,52,0.0146144135,0.27694798,0.03529024,0.27969489,4.168261,0.04818387,0.29201728,0.08214426,0.27638277,0.055143286,0.27312705,0.075817026,0.30286238,0.020675827,control,34.23231263722785,-117.47213285722972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3058_0,196.1325,0,888.40936,-9999,0.08647293,0.30525753,52,0.05196618,0.23907034,0.08045297,0.25956374,6.4737754,0.14962398,0.326693,0.06942144,0.25579903,0.07145374,0.2587369,0.08782891,0.30235624,0.028486794,control,34.279411669520705,-117.44707968486215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3059_0,319.97183,0,1304.7826,-9999,0.44354838,0.6049014,42,0.32096922,0.4802969,0.36360145,0.49902263,38.42325,0.51104546,0.6279725,0.40685606,0.52736026,0.34304073,0.46980646,0.44532642,0.57894737,0.042632226,control,34.277639049260806,-117.52640874947782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3060_0,230.17825,0,1815.2473,-9999,0.0199305,0.24201065,22,0.034786776,0.24115893,0.048907112,0.24920335,34.565815,0.13885222,0.32655352,0.107963935,0.30700085,0.079387486,0.2757834,0.09858792,0.29672974,0.014120336,control,34.35915865336246,-117.62258822845664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3061_0,358.06244,1,1585.9946,-9999,0.45921785,0.42231512,52,0.3103628,0.48932818,0.3783058,0.5619934,23.52407,0.4575729,0.6091232,0.3717956,0.57915604,0.30751258,0.5144775,0.45595723,0.606364,0.067943,control,34.237991613647814,-117.51780097561415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3062_0,102.068665,0,1452.5292,-9999,0.021591565,0.24892646,52,-9.018785E-4,0.22011597,0.006934483,0.21589091,10.208617,0.13683695,0.33403802,0.076615736,0.27174994,0.042032704,0.25693452,0.04370875,0.24844456,0.007836361,control,34.39506506643972,-117.59193205751373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3063_0,122.36067,1,820.7084,-9999,0.27686512,0.44199038,21,0.004333478,0.21909587,0.0022982187,0.20997995,1.8298248,0.019181263,0.23853739,0.09663378,0.2511097,0.063932456,0.23333605,0.047824904,0.23195857,-0.0020352593,control,34.2335989434538,-117.47846204378514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3064_0,128.41862,1,1386.86,-9999,0.29941177,0.5278594,52,0.27488413,0.44932672,0.31180575,0.4808367,31.12705,0.4344632,0.581665,0.3432911,0.5159036,0.27649826,0.44912145,0.40315855,0.5620915,0.036921605,control,34.25926870548062,-117.54067850919051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3065_0,39.520004,1,1355.1877,-9999,-0.08129919,0.1833342,71,-0.10184225,0.13757116,-0.09396118,0.14477256,5.8984013,0.2039347,0.41801205,0.03947272,0.22420324,0.039208543,0.2890603,0.027295684,0.31714094,0.00788107,control,34.3667796126458,-117.47878101574419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3066_0,40.28883,1,1380.7496,-9999,0.38366547,0.63085866,52,0.34490356,0.54598594,0.37569213,0.55159837,36.45267,0.5137707,0.6641442,0.36435598,0.5589703,0.32248068,0.521919,0.48294073,0.64887476,0.030788567,control,34.24675968792995,-117.53061459914508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3067_0,302.4263,0,1205.201,-9999,-0.07401283,0.24131474,22,-0.0810959,0.20173968,-0.08590491,0.19942021,2.2061167,0.0033011814,0.24504016,0.0064305565,0.23820691,-0.22909127,0.1493054,-0.09251167,0.19423534,-0.0048090112,control,34.37877513499702,-117.42331565161385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3068_0,307.4418,1,1996.2134,-9999,-9999.0,-9999.0,52,0.23403566,0.2829169,0.18842354,0.27775425,30.718092,0.08600819,0.24608448,0.21329133,0.29195622,0.1438259,0.29013678,0.06658821,0.22903466,-0.04561212,control,34.27170498905844,-117.57002613505125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3069_0,229.37953,0,743.5861,-9999,0.014068449,0.10689046,52,-0.016835673,0.07109737,-0.009717417,0.0784225,2.5071745,-0.019052036,0.083297186,-0.0012866592,0.08198931,-0.0073296167,0.090363435,0.010263055,0.113181375,0.007118256,control,34.21745530295489,-117.46185885747774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3070_0,105.519806,1,1245.8618,-9999,-0.051512413,0.17671818,21,-0.069334336,0.14673553,-0.05564049,0.14506394,12.449328,0.019738138,0.19640777,-0.039227,0.18267074,-0.031181317,0.15603125,-0.05395384,0.15074407,0.013693848,control,34.38390181766055,-117.456349819487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3071_0,344.20618,1,1090.3247,-9999,0.07996031,0.36508775,52,0.016890712,0.2749121,0.007624664,0.2744045,8.19465,0.057799753,0.13531761,8.663671E-4,0.24491322,-0.027077425,0.1858928,0.019499429,0.1204523,-0.009266049,control,34.3299550025097,-117.39399120081619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3072_0,39.31903,0,1790.7415,-9999,0.06698231,0.24616134,23,0.13591325,0.26735908,0.13278572,0.26271853,4.076871,0.19581345,0.36073095,0.15540178,0.31217426,0.16490293,0.33634695,0.16775599,0.3364323,-0.003127526,control,34.34667799634362,-117.60699685678213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3073_0,38.1559,0,1878.426,-9999,0.49464756,0.60869914,42,0.43593854,0.5063403,0.40548378,0.4578037,39.6166,0.49211827,0.5475917,0.42153502,0.4952344,0.43772444,0.48269117,0.45811483,0.5171467,-0.03045474,control,34.334166740465285,-117.599175170686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3074_0,91.971664,1,1472.2306,-9999,0.34721798,0.57172024,52,0.30563658,0.5009024,0.3321872,0.5288336,20.144722,0.5091001,0.65761787,0.39469725,0.57555753,0.25057554,0.48931706,0.38366044,0.5746241,0.02655062,control,34.29961962714653,-117.40926903521583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3075_0,137.52022,0,784.5987,-9999,-0.009315138,0.15262963,52,-2.5715955E-4,0.13345923,0.002332355,0.1503993,1.8256631,0.0054685078,0.157109,0.011086652,0.1542428,0.0016411504,0.1643609,0.026287936,0.18488131,0.0025895145,control,34.22790157546887,-117.46744180750802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3076_0,11.210485,0,1246.1794,-9999,-0.13802533,0.1727856,52,-0.1287086,0.17505476,-0.10860379,0.17135924,1.6735381,0.043412294,0.26229537,-0.062394027,0.21330187,-0.05188307,0.19435778,-0.05866135,0.21494533,0.020104805,control,34.411032021363134,-117.51550845308904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3077_0,56.732784,1,1047.2601,-9999,0.09370713,0.21907283,21,0.019634016,0.22820838,0.047364738,0.2506221,2.6615615,0.13638131,0.26013574,0.1213984,0.24838105,0.08701354,0.26207092,0.120564006,0.2954748,0.027730724,control,34.321290283109526,-117.38899919247062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3078_0,112.82151,0,1211.8436,-9999,0.009374006,0.15352799,52,0.033780612,0.17246696,0.04814312,0.1665359,7.9985423,0.12863262,0.23179725,0.04528291,0.16120383,0.027517717,0.15277028,0.076646775,0.21229953,0.014362507,control,34.379805932290964,-117.43121285935634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3079_0,8.872443,1,1100.7153,-9999,0.4231606,0.6818028,52,0.33623582,0.5471921,0.35326418,0.55248094,25.545546,0.49272564,0.6582927,0.3665639,0.5684951,0.32530484,0.52377915,0.47762865,0.67671907,0.017028378,control,34.28026212768057,-117.4292023552773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3080_0,319.05234,0,1543.6953,-9999,0.30047065,0.50904846,42,0.17086169,0.4110999,0.1504402,0.36043397,20.067781,0.25227353,0.45211032,0.17384799,0.3960261,0.16806762,0.38412097,0.16488327,0.38475874,-0.02042148,control,34.38218690921587,-117.60310694205926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3081_0,358.73294,1,1221.5787,-9999,0.1787866,0.44764692,52,0.13441595,0.39692125,0.17374703,0.42376584,25.868105,0.3656546,0.52071184,0.26210326,0.5202925,0.17477949,0.4178115,0.23203625,0.4464926,0.039331086,control,34.307541828658444,-117.42032196948207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3082_0,6.2907763,0,1788.755,-9999,-9999.0,-9999.0,42,0.21047747,0.41379026,0.20587741,0.40522996,29.120049,0.10918441,0.3187159,0.17722888,0.3987953,0.17113045,0.38474005,0.06856197,0.30213025,-0.004600074,control,34.28353440261032,-117.57098145854123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3083_0,92.580635,0,1225.0422,-9999,-0.0595386,0.3042114,22,-0.07183109,0.22314271,-0.062247176,0.23773332,2.092442,0.112814054,0.34222898,0.0020260692,0.2784241,-0.044968214,0.22471343,-0.04404149,0.26946902,0.009583914,control,34.35344750100616,-117.40767413609488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3084_0,93.70488,0,867.41113,-9999,0.37919757,0.66098017,52,0.30215508,0.5001018,0.3682492,0.53842026,25.386074,0.52883536,0.66837454,0.44189876,0.6219574,0.30788407,0.5077015,0.5233273,0.6489729,0.06609413,control,34.23021313452666,-117.43648728468585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3085_0,198.0867,1,1102.2792,-9999,0.18405728,0.39882296,52,0.15628779,0.32617345,0.1698471,0.3375813,12.962125,0.20408924,0.39517376,0.22836992,0.3854298,0.10510135,0.31763458,0.1329819,0.3462715,0.013559318,control,34.31555570159031,-117.38712186538157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3086_0,254.49162,1,781.16876,-9999,0.119526386,0.34573022,52,0.08397498,0.2201689,0.13149655,0.2776948,31.01414,0.12058602,0.2571302,0.15085639,0.2657448,0.12777123,0.26029336,0.17851532,0.3152781,0.047521576,control,34.22226323519049,-117.4658085729044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3087_0,155.36818,1,1443.8147,-9999,0.27460444,0.5399871,52,0.23808032,0.47197217,0.2984873,0.5020141,40.231686,0.4750056,0.6407925,0.3340205,0.53432846,0.2786274,0.48892465,0.50587434,0.6521181,0.06040698,control,34.26822386948816,-117.42670318480816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3088_0,48.260918,0,1884.7388,-9999,0.449266,0.5779736,42,0.4600072,0.57508266,0.38725463,0.5346159,6.330638,0.5154111,0.627366,0.41557363,0.56403023,0.47074896,0.57773453,0.48321345,0.60343635,-0.072752565,control,34.35136145295199,-117.63182176137659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3089_0,303.1846,1,911.0848,-9999,0.4732152,0.7959668,52,0.4709463,0.6227279,0.5282128,0.66580063,39.429897,0.65992033,0.75931406,0.57414514,0.6987566,0.5113252,0.6158679,0.65912867,0.7417435,0.05726647,control,34.22964591036194,-117.48755891983323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3090_0,332.8152,1,1248.1527,-9999,-0.036232285,0.20945342,71,-0.048344746,0.19707875,-0.052540265,0.18794228,4.199911,0.02963491,0.18046163,-0.008018928,0.21093084,0.009043941,0.18177412,-0.029120786,0.16919853,-0.0041955183,control,34.392272446643666,-117.4791177851829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3091_0,43.25703,0,1220.6084,-9999,-0.084027775,0.1879487,52,-0.07044499,0.15998487,-0.075040065,0.16216907,1.9214581,0.04538575,0.2270274,-0.013082484,0.20459144,-0.017086908,0.18855543,-0.052719694,0.18295346,-0.0045950715,control,34.40930766291127,-117.48600889136202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3092_0,128.31795,0,1722.3655,-9999,0.04114605,0.23746516,52,0.065127924,0.22381352,0.09323542,0.23670632,40.93947,0.16601528,0.28172466,0.1519561,0.29359502,0.08235237,0.25838694,0.08102934,0.20373203,0.028107494,control,34.366546113440435,-117.61444493962786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3093_0,73.37471,0,1735.0092,-9999,0.21146947,0.39890042,90,0.2341796,0.36118686,0.17306286,0.3152746,5.8441725,0.1862438,0.33732316,0.13353127,0.3131629,0.15981473,0.2860724,0.21843727,0.33428943,-0.061116736,control,34.297837178990186,-117.59049327140956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3094_0,355.6524,0,1381.1929,-9999,-0.10849384,0.21176596,52,-0.077144064,0.20438881,-0.070308834,0.21593946,10.322944,0.07691149,0.27544528,2.7879934E-5,0.2494854,0.017187374,0.22730017,-0.07938235,0.20580028,0.0068352288,control,34.393955419585225,-117.55549568892904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3095_0,100.86713,0,1178.7692,-9999,0.06327023,0.28762668,52,-0.021899482,0.17508389,-0.028039455,0.17393123,2.561054,0.067301154,0.2543702,0.02152216,0.22894385,0.0015313495,0.19722831,-0.024962563,0.2084237,-0.006139972,control,34.378779958939155,-117.40509992679463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3096_0,119.35225,1,1090.9802,-9999,0.112488516,0.36671004,90,0.080189645,0.27837375,0.12236142,0.3186824,5.5722094,0.12772316,0.33646825,0.11384812,0.32494062,0.1258868,0.314004,0.13964438,0.3326708,0.042171773,control,34.25056041054596,-117.52620345604275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3097_0,69.0106,1,837.2162,-9999,0.48462635,0.7105437,52,0.40948072,0.60952926,0.47821236,0.63113743,26.138134,0.5809088,0.73154944,0.54854,0.6880208,0.44439504,0.620657,0.6207096,0.7444757,0.06873161,control,34.2158456598546,-117.45113677320529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3098_0,36.37562,1,1066.7343,-9999,0.6203159,0.78561765,52,0.56518734,0.71582013,0.5722226,0.7049744,31.88325,0.69788724,0.78289014,0.6167178,0.74585706,0.5301103,0.6535188,0.6847065,0.77165496,0.007035291,control,34.23841409166261,-117.49227635857396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3099_0,126.94067,1,1469.4773,-9999,0.38633433,0.6023288,52,0.34201878,0.53797245,0.38152915,0.5495531,35.23682,0.47766274,0.6251552,0.399048,0.57840496,0.3180757,0.51378,0.50072825,0.63394916,0.039510366,control,34.26954615116063,-117.42046002162925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3100_0,49.906227,1,1739.4081,-9999,0.14767112,0.386132,52,0.12613104,0.30455604,0.17923297,0.36744872,28.334415,0.38723356,0.53792906,0.262388,0.44263834,0.1645116,0.36490119,0.19313827,0.38159776,0.053101916,control,34.33135367792688,-117.58974905173343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3101_0,33.240997,0,1230.267,-9999,0.05920596,0.1905338,22,0.061525792,0.16788726,0.06528679,0.17746116,3.3176398,0.12964,0.21367878,0.110111974,0.21424808,0.0825449,0.17806217,0.08332509,0.19406241,0.0037609988,control,34.37707757971945,-117.4395708749051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3102_0,269.67148,1,962.479,-9999,0.34538734,0.63168824,52,0.24825335,0.53327566,0.26222062,0.5550517,10.799455,0.50669426,0.7004362,0.3854935,0.61578745,0.23392032,0.50013393,0.44611147,0.663544,0.013967277,control,34.28890420065691,-117.44717434877992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3103_0,8.946612,0,1902.495,-9999,0.41023675,0.48075193,22,0.3751558,0.45822197,0.33572015,0.4257078,12.934481,0.35280192,0.5262389,0.3458565,0.42688617,0.36666822,0.4377269,0.3837275,0.5057705,-0.03943565,control,34.34363573881344,-117.61799977605156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3104_0,293.26025,0,1998.9661,-9999,0.9905128,-9999.0,52,0.1435561,0.24064322,0.094394095,0.2060186,38.842007,0.084788114,0.20647238,0.09635248,0.20763224,0.09642133,0.20843495,0.11136591,0.22536238,-0.04916201,control,34.271697743507424,-117.56394029562784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3105_0,144.0322,0,1228.8768,-9999,0.02363894,0.15196823,90,0.052497864,0.16098276,0.060250245,0.1528797,3.6858892,0.04570509,0.12163894,0.0632574,0.1718249,0.05255881,0.16091704,0.05382129,0.16119714,0.0077523827,control,34.27579473225203,-117.52944569506808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3106_0,138.45978,0,1840.0789,-9999,-9999.0,-9999.0,52,0.006911752,0.22535601,0.024649717,0.24496117,10.145543,0.098602615,0.2762925,0.08531612,0.28102067,0.026241055,0.2464343,0.047766928,0.24099784,0.017737964,control,34.38199072144953,-117.6258826167634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3107_0,121.07934,1,923.8097,-9999,0.24061139,0.53313094,52,0.16619678,0.3591137,0.23106289,0.4106733,37.060062,0.29437146,0.48583716,0.2509881,0.42042863,0.120393716,0.3510724,0.34291407,0.4763263,0.06486611,control,34.25589778360401,-117.4437548011957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3108_0,15.2002735,1,1074.8595,-9999,0.18193734,0.44402337,52,0.13287404,0.33354524,0.12200496,0.31786224,10.668682,0.10367703,0.33279717,0.13738348,0.3380637,0.08203361,0.29901823,0.0728216,0.3108899,-0.010869078,control,34.319508147302884,-117.394932519185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3109_0,107.206795,1,1202.9424,-9999,-0.01113773,0.31547624,52,-0.075095765,0.20539303,-0.07301142,0.19939102,4.679896,0.0562414,0.27503335,-0.021532476,0.23878367,-0.064452246,0.20486195,-0.10377708,0.21321073,0.0020843458,control,34.35414670550543,-117.39491240514023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3110_0,27.691294,0,1325.0281,-9999,-0.016999112,0.12918629,21,-0.03696825,0.09362995,-0.0351023,0.104715355,20.070797,0.031139983,0.12505803,-0.009837695,0.12145249,0.004097238,0.11524141,-0.019224562,0.0948399,0.0018659479,control,34.375062745318274,-117.55246889144426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3111_0,352.64658,0,1275.6145,-9999,-0.100882284,0.1485687,21,-0.085081205,0.13699313,-0.07399399,0.14001298,2.1413486,0.027615555,0.17661306,-0.054958437,0.157557,-0.041338384,0.15581805,-0.04134645,0.141334,0.011087214,control,34.4119081422269,-117.55133488613963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3112_0,40.94243,0,754.66077,-9999,0.34972888,0.65819335,52,0.3192861,0.5647796,0.43918157,0.6541616,28.687414,0.52995706,0.7092085,0.5251301,0.71606964,0.4000154,0.60650605,0.54174364,0.71302575,0.11989546,control,34.240030755370604,-117.4461530573677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3113_0,118.65304,1,1294.3666,-9999,-0.10298874,0.15745814,21,-0.10978291,0.14198576,-0.110924,0.13943996,5.744524,-0.0020913417,0.17527275,-0.04821936,0.16899198,-0.020999206,0.18663265,-0.04863045,0.16020323,-0.0011410903,control,34.38404308019369,-117.48201815825001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3114_0,321.18463,1,1104.6312,-9999,0.42226997,0.71645325,52,0.48144674,0.6756868,0.51630026,0.6992382,34.129208,0.6430146,0.77084047,0.51875985,0.69325787,0.4768964,0.65008384,0.6490871,0.76212275,0.034853518,control,34.2343854786415,-117.45763512945133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3115_0,14.418809,0,2221.0156,-9999,0.96301645,0.45536336,42,0.35336095,0.4752359,0.2683067,0.35149685,53.47731,0.2671711,0.39657673,0.24286264,0.37442818,0.23991366,0.32959467,0.2803418,0.3787857,-0.085054226,control,34.33629733284652,-117.62647451665525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3116_0,340.7855,1,1176.7229,-9999,0.41193706,0.6241615,52,0.24457785,0.43071932,0.24344526,0.45638588,23.88779,0.39138365,0.5725572,0.27280462,0.48766583,0.2353443,0.4313134,0.28325304,0.48836383,-0.001132593,control,34.309754341744494,-117.40840663700837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3117_0,214.06451,0,1848.5894,-9999,0.08268223,0.18609726,22,0.13912337,0.24057078,0.12045806,0.27306908,8.170649,0.14329994,0.26462486,0.12718344,0.26604107,0.15326251,0.27546173,0.11832021,0.23917954,-0.0186653,control,34.36386439727765,-117.6353739361601,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3118_0,26.60791,0,1232.6923,-9999,-0.13739872,0.21396485,71,-0.11605544,0.20057108,-0.111865744,0.18978861,1.8289318,0.041743398,0.27775252,-0.014821314,0.24327916,-0.018555516,0.21876173,-0.054482754,0.23645093,0.0041896966,control,34.403911521341385,-117.4827299143282,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3119_0,4.8462186,0,1237.3563,-9999,-0.12373513,0.2166104,52,-0.114844866,0.20855296,-0.117328964,0.20323531,1.8707439,0.042629324,0.2627061,-0.025249373,0.25609988,-0.011199923,0.22010157,-0.06635645,0.22496666,-0.0024841,control,34.41404298890501,-117.51842202543247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3120_0,161.24425,1,1994.7949,-9999,-9999.0,-9999.0,52,0.077337526,0.3014529,0.0907802,0.31709737,45.100822,-0.012997031,0.21625577,0.087034665,0.31731758,0.0959413,0.33074513,-0.030796874,0.22343136,0.013442675,control,34.2764783634707,-117.57010006561322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3121_0,93.1934,0,2003.5887,-9999,0.29346156,0.39838713,52,0.3301082,0.39459017,0.34163776,0.39254284,32.68173,0.35976496,0.43530086,0.34462774,0.41648847,0.31227595,0.38951188,0.35002434,0.41690287,0.011529565,control,34.307958622197006,-117.60497428925184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3122_0,35.294277,1,1123.1753,-9999,0.49482927,0.713405,52,0.30228245,0.50059104,0.30984813,0.50691396,34.554684,0.41413942,0.6130877,0.31484333,0.52768,0.2616413,0.4838836,0.40866074,0.6100258,0.0075656795,control,34.27736685989411,-117.4392050394999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3123_0,201.12715,0,755.1165,-9999,0.09446742,0.51267666,52,0.103077926,0.338379,0.16967395,0.396507,23.888906,0.13825712,0.41170245,0.15392895,0.39110926,0.088062204,0.34889036,0.2010017,0.448054,0.066596024,control,34.24725256739191,-117.44336888619938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3124_0,23.51232,0,1465.646,-9999,-0.06788009,0.12439984,21,-0.08343064,0.13306922,-0.07903151,0.14178146,5.257255,-0.04145351,0.15759587,-0.0836625,0.14489658,-0.061288014,0.14305978,-0.07259071,0.13760807,0.0043991287,control,34.39781796332254,-117.5946037783027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3125_0,77.10691,0,2049.2026,-9999,0.47924972,0.5928031,90,0.46515706,0.5319255,0.37830237,0.5071099,9.4649,0.48949537,0.5807058,0.3855404,0.50273126,0.41659722,0.51886505,0.46395516,0.5558248,-0.086854696,control,34.315097927725326,-117.6210952999318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3126_0,324.6058,1,1388.5813,-9999,0.0036812087,0.21372327,71,-0.02608012,0.13728303,-0.016626958,0.145227,11.298405,0.18416688,0.3475314,0.0838726,0.23965117,0.039373085,0.24333237,0.024444086,0.265004,0.009453162,control,34.36047840483432,-117.47679745322166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3127_0,193.66867,1,1214.243,-9999,0.35599092,0.51212925,52,0.28783754,0.43968058,0.37295297,0.51325417,20.951855,0.42390501,0.5424762,0.32254452,0.4834778,0.22308943,0.410138,0.3607723,0.51312846,0.08511544,control,34.255509754503834,-117.53023467959821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3128_0,53.643593,1,1360.1249,-9999,0.291261,0.46768397,52,0.18559715,0.41520643,0.17912021,0.4064913,25.469212,0.32510662,0.5410334,0.2473737,0.47517875,0.16904716,0.39508918,0.25314668,0.47707766,-0.006476938,control,34.28794758801935,-117.4360793807094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3129_0,34.1149,0,1198.0054,-9999,-0.10054739,0.2029778,52,-0.09137783,0.18357342,-0.08524755,0.17074266,1.8647777,0.042919636,0.22780412,-0.04601048,0.22021736,0.0017134877,0.2023326,-0.05186065,0.19569647,0.006130285,control,34.41889530484402,-117.49108876231931,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3130_0,40.13952,0,1269.9624,-9999,-0.08453254,0.13190213,52,-0.08720666,0.1367233,-0.07017303,0.14298934,2.2248256,0.038588796,0.20027284,-0.0075876885,0.1724534,-0.03877909,0.15356545,-0.047540504,0.1539774,0.01703363,control,34.40880961772268,-117.54363503893295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3131_0,47.974457,0,1172.912,-9999,-0.061608065,0.16688173,52,-0.078095905,0.14517328,-0.07978229,0.14213744,1.6066376,0.058105472,0.21857865,0.021596309,0.22197936,-0.03530717,0.1778907,-0.032493528,0.18759957,-0.0016863891,control,34.42999224313598,-117.49324146276597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3132_0,139.88322,1,1281.6344,-9999,-0.0556784,0.12615263,52,-0.06542275,0.10542177,-0.039340414,0.12680927,34.904186,0.015305339,0.18663435,-0.04334446,0.12260444,-0.028245699,0.15212208,-0.008076889,0.16279757,0.02608234,control,34.25545829747346,-117.5393843310235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3133_0,221.57796,0,1384.844,-9999,-0.07334248,0.2205754,52,-0.086375125,0.19640186,-0.06088435,0.2068008,18.805683,0.078847095,0.2892858,0.007963754,0.24732675,0.0012946787,0.22286849,-0.02612374,0.21537751,0.025490776,control,34.37924162654924,-117.55746421043393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3134_0,330.0579,1,2037.3555,-9999,0.7801799,-9999.0,42,0.50412804,0.56856745,0.35472593,0.48109624,29.791378,0.11106989,0.28584245,0.38436452,0.4932226,0.4033823,0.50608057,0.07780725,0.27609393,-0.14940208,control,34.291706341457875,-117.60624088733059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3135_0,67.196,0,1911.45,-9999,-9999.0,-9999.0,42,0.37849858,0.5591528,0.35108274,0.54209256,34.601223,0.026141599,0.2709428,0.3058352,0.53059906,0.31949472,0.55618465,-0.080393806,0.24025273,-0.027415851,control,34.28440472627136,-117.57703170501946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3136_0,325.87482,0,1226.3577,-9999,-0.013273803,0.21403532,52,-0.023862725,0.18521543,-0.01407015,0.19554074,5.0958605,0.071338676,0.2682959,0.014170854,0.22122483,-0.032618236,0.19534771,-0.028413014,0.19327584,0.009792574,control,34.36507683841361,-117.42456945275822,"{""type"":""MultiPoint"",""coordinates"":[]}"
